id,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,month,isBrick,isConcreteSlab,isPremium,isLowQual,isApartment,isBlock,isTenement,age
1bed37de1f069d6237aaf9cba8c14d42,146.38,6.0,5,5,52.2036645,20.9957289,3,18.0,0,0,0,0,0,0,0,1,1,1,0,0,16000,2311,1,0,0,0,1,0,0,16
65370a7c510f9616fe6655b20557eb91,41.5,2.0,5,6,52.2261486,21.013761,0,126.0,0,0,0,0,0,0,0,0,1,1,0,1,3900,2311,1,0,1,0,0,1,0,64
e6c398c2a6d4303241285ca3ed3986ab,93.4,3.0,3,7,52.2299159,21.0262482,1,35.0,0,0,0,0,0,0,0,1,1,1,1,1,14500,2311,1,0,1,0,1,0,0,19
3ccc5745c5a04e8c6fe65063ccb233a0,62.0,3.0,1,4,52.20387,21.04145,4,24.0,0,0,0,0,0,1,0,0,0,1,0,0,8000,2311,1,0,0,0,1,0,0,1
576a65d2459bf48379a7571ab708540b,57.0,2.0,6,7,52.14327647,21.05307889,10,33.0,0,0,0,0,0,0,0,0,1,1,0,0,4800,2311,1,0,0,0,1,0,0,16
888beea66ea96166cca2c6a6c27aef85,58.0,2.0,7,10,52.19021885,20.9884894,4,17.0,0,0,0,0,0,1,0,1,0,1,0,0,2900,2311,1,0,0,0,1,0,0,14
9737b61004501a634643a2302a0cedf6,70.0,4.0,2,12,52.22872649,20.91632439,5,19.0,0,0,0,0,0,1,0,0,1,1,0,0,4000,2311,0,0,0,0,0,0,0,54
0b2c3aee744c4da360eeada2dd12cf88,70.0,3.0,8,9,52.237499,20.998178,0,69.0,0,0,0,0,0,0,0,1,1,1,0,0,4800,2311,0,0,0,0,0,0,0,26
1d437434ddbeb25b365ff941cb035137,81.2,3.0,7,8,52.2435629,20.9635823,3,19.0,0,0,0,0,0,1,0,1,0,1,0,0,5600,2311,1,0,1,0,1,0,0,16
83cb32b2668efb7178d4edd644f4b779,48.0,2.0,6,11,52.2543689,20.9892146,2,67.0,0,0,0,0,0,0,0,1,0,1,0,0,3500,2311,1,0,0,0,1,0,0,10
7854ba882a0607d61d7b548d6c4729e2,37.0,2.0,10,10,52.1906794,21.0152987,4,23.0,0,0,0,0,0,0,0,0,0,1,0,1,2800,2311,0,0,0,0,0,1,0,59
7415ab514a8e16f9b6dcc9515a7cd950,47.0,2.0,7,7,52.25517,20.97883,3,23.0,0,0,0,0,0,0,0,1,1,1,0,0,4500,2311,1,0,0,0,1,0,0,3
0df0685164b92c8646d5b188ee639102,73.34,3.0,3,4,52.2225687,21.0211332,1,69.0,0,0,0,0,0,0,0,1,0,1,0,1,9900,2311,1,0,0,0,0,0,1,70
8f31b26a23854f1a486567ee134b4573,41.0,2.0,8,8,52.1823572,20.9936573,5,18.0,0,0,0,0,0,1,0,1,0,1,0,0,4600,2311,0,0,1,0,0,0,0,1
545f4270a54c78dc2183d3f48da8ed3e,130.0,4.0,7,8,52.186962,21.021859,5,19.0,0,0,0,0,0,1,0,1,1,1,1,0,7800,2311,1,0,0,0,1,0,0,24
5bf89203dacae8be635745f4e1da568e,95.9,3.0,2,3,52.2708,20.9812,4,44.0,0,0,0,0,0,0,0,1,1,0,0,0,7500,2311,1,0,1,0,0,0,1,94
33d38883ff9b6edd14bc555ba26a5d14,70.0,3.0,2,5,52.20742,21.02106,2,35.0,0,0,0,0,0,0,0,0,1,1,0,0,4500,2311,0,0,0,0,0,1,0,40
6d4cdc93d0dec4566c3e14cac9c3ae9c,124.0,6.0,4,5,52.1941,21.0621,5,7.0,0,1,0,0,0,3,0,1,1,1,1,0,13500,2311,1,0,0,0,1,0,0,10
ecc237ead0fc0f9f508de69a75c875e6,36.0,2.0,2,4,52.2321989,21.0594866,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,2950,2311,1,0,0,0,0,0,1,72
e23b741ece564b7920fa2af558a0f819,29.0,1.0,4,5,52.2208,21.0205,1,70.0,0,0,0,0,0,0,0,0,1,1,0,0,3200,2311,1,0,0,0,0,0,1,74
3b223bac02199fda559d590462ea9c08,60.0,2.0,7,15,52.236,21.0054,0,58.0,0,0,0,0,0,0,0,1,1,1,0,0,5000,2311,1,0,0,0,1,0,0,15
776d93ff9980d94c7b7e58f1b64d6923,115.0,4.0,2,6,52.1828423,21.0452752,6,7.0,0,0,0,0,0,3,0,1,0,1,0,0,8800,2311,1,0,1,0,1,0,0,16
219542cdafb453f57fe1e3b860161c89,50.6,2.0,1,4,52.19350587,21.0506318,5,2.0,0,0,0,0,0,2,0,0,1,0,0,1,3000,2311,0,0,0,0,0,1,0,34
ec3718aae8011364ae1896aca89ae7a1,51.0,3.0,2,7,52.1795,20.9933,5,14.0,0,0,0,0,0,1,0,1,1,1,0,1,4700,2311,1,0,0,0,1,0,0,1
22515ac3119144d3f422c474a50a0c9e,96.0,4.0,8,10,52.17616109,21.06579551,7,15.0,0,0,0,0,0,2,0,1,1,1,1,0,7500,2311,1,0,0,0,1,0,0,2
53b582acfc3af3040ab6dc492b2d8ece,26.0,1.0,1,4,52.22636135,21.03699187,2,22.0,0,1,0,0,0,1,0,0,1,0,0,0,3000,2311,1,0,0,0,0,0,1,56
2314d32bfd74a8345a24300cf51571a9,76.51,3.0,2,2,52.189131,21.039992,5,3.0,0,0,0,0,0,2,0,1,1,1,0,1,10900,2311,1,0,1,0,1,0,0,6
df0209c51d53fb04116554c733409962,90.0,3.0,1,1,52.17168,21.07812,8,12.0,0,1,0,0,0,2,0,1,1,0,0,0,7900,2311,0,0,0,0,0,0,0,29
4ececfe5f5b39daf526a60afa0491ba2,41.0,2.0,5,6,52.24017,20.90149,7,20.0,0,0,0,0,0,2,0,0,1,1,1,0,3000,2311,1,0,0,0,0,1,0,12
b9119bfe9632634846a2d062f0b8aa5c,38.2,2.0,2,6,52.193272,20.901044,8,22.0,0,2,0,0,0,4,0,1,1,1,1,0,3000,2311,0,0,0,0,0,1,0,23
e7d03ce3e1cca7db36b2228427296ef6,52.9,2.0,1,8,52.3347,20.94,12,15.0,0,1,0,0,0,2,0,0,1,1,1,0,2800,2311,0,0,1,0,0,1,0,20
a459a89d262add2c202ae2c3fa1454b9,33.0,1.0,1,4,52.2066944,21.0394696,3,18.0,0,0,0,0,0,1,0,1,0,0,0,0,3000,2311,1,0,0,0,0,0,1,94
44a583130d53df0c883cea52a49cba96,86.0,4.0,1,4,52.224277,21.076369,5,9.0,0,1,0,0,0,0,0,1,1,1,0,0,6000,2311,1,0,0,0,1,0,0,18
7b8919885c34907cc4ed3706a76f2009,58.0,2.0,3,5,52.318475,20.959253,10,18.0,0,0,0,0,0,0,0,0,1,1,0,0,3500,2311,1,0,1,0,0,0,0,14
d31be5a758977f388749801430519040,69.0,3.0,3,5,52.3182857,20.96904427,9,17.0,0,0,0,0,0,1,0,1,1,1,0,0,4300,2311,1,0,1,0,1,0,0,1
cfd37ce8d067ab02eab4c7aa352bdeae,73.31,4.0,1,4,52.16269,21.06671,8,17.0,0,1,0,0,0,1,0,1,1,1,0,0,7000,2311,1,0,0,0,1,0,0,11
de7f920d48d8c99bb38302eb2b2568ee,31.0,1.0,5,7,52.2138584,21.0216938,2,26.0,0,0,0,0,0,0,0,1,1,1,1,0,2900,2311,1,0,0,0,0,0,1,64
