id,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,isBrick,isConcreteSlab,isPremium,isLowQual,isApartment,isBlock,isTenement,age
22524af846f7524f62d144288248a78c,111.0,4.0,16,17,52.25739,20.99333,2,33.0,0,0,0,0,0,0,0,1,1,0,0,0,8500,0,0,0,0,0,0,0,16
11d6df96a2541db2be3f186c08687f20,80.0,4.0,2,10,52.19592,21.01403,4,32.0,0,0,0,0,0,0,0,1,1,1,0,0,5950,1,0,1,0,1,0,0,12
96447ca124cb2df51e9e6e4e02355af0,52.5,2.0,3,14,52.1811783729256,21.0281877667785,5,15.0,0,0,0,0,0,2,0,1,1,1,1,0,3600,1,0,1,0,1,0,0,19
b8ad13932228f6f804e736a1648b38f0,111.08,5.0,6,8,52.20577,21.03283,3,21.0,0,0,0,0,0,1,0,0,1,0,0,0,7500,0,0,0,0,0,0,0,15
8b4bd537937dded78bf8c3fabdb7df77,56.0,3.0,3,7,52.1764361,20.9982013,6,32.0,0,0,0,0,0,1,0,1,1,1,0,0,6000,0,0,1,0,0,0,0,4
735281deb4d62f8f0c925feea48182d4,55.05,2.0,4,5,52.2557822,20.93301497,5,5.0,0,0,0,0,0,1,0,1,0,1,0,0,3500,1,0,1,0,0,1,0,15
d43cdb4428d73e7c93b6916b1beacc75,142.9,6.0,1,2,52.2466,21.1895,12,12.0,0,2,1,0,0,3,0,0,0,0,0,0,9000,1,0,0,0,0,1,0,18
7a5ab12675d9a19077bebcfcae271068,140.0,4.0,2,3,52.17601,21.04543,6,12.0,0,0,1,0,0,2,0,1,0,1,0,0,11400,0,0,0,0,0,1,0,19
92f104371ee9457a4f848f0dc3e6777d,31.1,1.0,2,9,52.3315978,20.9405567,11,24.0,0,0,0,0,0,2,0,0,1,1,0,0,2500,0,0,0,0,0,1,0,24
993ec1cedb8d4aae3818a3082e3425d8,96.0,3.0,3,9,52.1864669,21.0626493,6,20.0,0,1,0,0,0,4,0,1,1,1,0,0,5800,1,0,0,0,1,0,0,16
c6dccbf6d7a87465bfc3ed32b24d6cc9,86.0,4.0,4,4,52.2261679,21.0257251,1,35.0,0,0,0,0,0,0,0,0,1,1,0,0,7000,1,0,0,0,0,0,1,88
0d0482c98956f6a91dd2a1f8642edbe3,70.0,2.0,3,4,52.16516,21.07009,8,20.0,0,1,0,0,0,2,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,9
dd27a4323067591003f517f9368077af,58.0,4.0,4,4,52.1563145,21.0312506,8,31.0,0,0,0,0,0,1,0,1,0,0,0,0,4300,0,0,0,0,0,1,0,28
8bcdbc477ae7d60aa2ede26074cdd6c3,78.0,3.0,2,4,52.24886,21.08741,6,23.0,0,0,0,0,0,0,0,0,1,0,0,0,4400,1,0,0,0,0,1,0,25
c7c12c0213a1f5d800e0f9c6bff110b5,42.0,2.0,3,9,52.28543,20.92877,7,14.0,0,1,0,0,0,1,0,0,1,1,1,0,2800,0,0,0,0,0,0,0,7
a0283d9c05d77d30a6b46109f66e7243,27.0,1.0,1,15,52.2408488,21.0024261,1,50.0,0,0,0,0,0,0,0,0,0,1,0,0,2500,0,0,0,0,0,0,0,28
